"Plot Title:  10904402"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 10904402, SEN S/N: 10904402, LBL: TEMP)","RH, % (LGR S/N: 10904402, SEN S/N: 10904402, LBL: RH)","Coupler Detached (LGR S/N: 10904402)","Coupler Attached (LGR S/N: 10904402)","Host Connected (LGR S/N: 10904402)","End Of File (LGR S/N: 10904402)"
1408,02/24/17 10:34:38 PM,61.804,87.741,,,,
1409,02/24/17 11:04:38 PM,61.462,87.615,,,,
1410,02/24/17 11:34:38 PM,61.506,87.621,,,,
1411,02/25/17 12:04:38 AM,61.977,86.685,,,,
1412,02/25/17 12:34:38 AM,62.490,85.503,,,,
1413,02/25/17 01:04:38 AM,62.276,85.312,,,,
1414,02/25/17 01:34:38 AM,61.804,85.578,,,,
1415,02/25/17 02:04:38 AM,61.720,85.703,,,,
1416,02/25/17 02:34:38 AM,62.577,84.149,,,,
1417,02/25/17 03:04:38 AM,63.304,83.142,,,,
1418,02/25/17 03:34:38 AM,63.005,83.627,,,,
1419,02/25/17 04:04:38 AM,60.775,88.275,,,,
1420,02/25/17 04:34:38 AM,59.830,90.755,,,,
1421,02/25/17 05:04:38 AM,59.401,91.933,,,,
1422,02/25/17 05:34:38 AM,59.014,92.377,,,,
1423,02/25/17 06:04:38 AM,58.885,92.542,,,,
1424,02/25/17 06:34:38 AM,58.755,93.046,,,,
1425,02/25/17 07:04:38 AM,58.755,93.333,,,,
1426,02/25/17 07:34:38 AM,58.626,93.419,,,,
1427,02/25/17 08:04:38 AM,56.944,91.511,,,,
1428,02/25/17 08:34:38 AM,56.383,91.902,,,,
1429,02/25/17 09:04:38 AM,55.992,91.064,,,,
1430,02/25/17 09:34:38 AM,55.602,88.961,,,,
1431,02/25/17 10:04:38 AM,57.031,86.387,,,,
1432,02/25/17 10:34:38 AM,61.205,81.642,,,,
1433,02/25/17 11:04:38 AM,60.991,82.277,,,,
1434,02/25/17 11:34:38 AM,61.677,80.149,,,,
1435,02/25/17 12:04:38 PM,63.862,77.183,,,,
1436,02/25/17 12:34:38 PM,64.288,74.961,,,,
1437,02/25/17 01:04:38 PM,70.630,50.216,,,,
1438,02/25/17 01:34:38 PM,76.028,40.458,,,,
1439,02/25/17 02:04:38 PM,73.083,41.746,,,,
1440,02/25/17 02:34:38 PM,71.404,58.825,,,,
1441,02/25/17 03:04:38 PM,68.400,62.206,,,,
1442,02/25/17 03:34:38 PM,70.502,52.184,,,,
1443,02/25/17 04:04:38 PM,62.919,66.036,,,,
1444,02/25/17 04:34:38 PM,58.368,71.658,,,,
1445,02/25/17 05:04:38 PM,54.126,76.397,,,,
1446,02/25/17 05:34:38 PM,51.940,80.179,,,,
1447,02/25/17 06:04:38 PM,49.116,79.943,,,,
1448,02/25/17 06:34:38 PM,47.422,81.939,,,,
1449,02/25/17 07:04:38 PM,47.109,78.886,,,,
1450,02/25/17 07:34:38 PM,46.436,77.802,,,,
1451,02/25/17 08:04:38 PM,45.806,77.916,,,,
1452,02/25/17 08:34:38 PM,45.172,77.949,,,,
1453,02/25/17 09:04:38 PM,44.719,78.651,,,,
1454,02/25/17 09:34:38 PM,43.990,78.185,,,,
1455,02/25/17 10:04:38 PM,43.534,78.561,,,,
1456,02/25/17 10:34:38 PM,43.075,76.778,,,,
1457,02/25/17 11:04:38 PM,42.570,77.637,,,,
1458,02/25/17 11:34:38 PM,42.433,78.643,,,,
1459,02/26/17 12:04:38 AM,42.156,77.937,,,,
1460,02/26/17 12:34:38 AM,42.064,78.517,,,,
1461,02/26/17 01:04:38 AM,41.693,79.169,,,,
1462,02/26/17 01:34:38 AM,41.508,79.466,,,,
1463,02/26/17 02:04:38 AM,41.277,78.877,,,,
1464,02/26/17 02:34:38 AM,40.905,79.632,,,,
1465,02/26/17 03:04:38 AM,40.998,80.653,,,,
1466,02/26/17 03:34:38 AM,40.905,80.801,,,,
1467,02/26/17 04:04:38 AM,40.764,80.651,,,,
1468,02/26/17 04:34:38 AM,40.532,80.356,,,,
1469,02/26/17 05:04:38 AM,40.485,80.563,,,,
1470,02/26/17 05:34:38 AM,40.298,80.513,,,,
1471,02/26/17 06:04:38 AM,40.532,81.309,,,,
1472,02/26/17 06:34:38 AM,40.438,80.769,,,,
1473,02/26/17 07:04:38 AM,40.811,81.001,,,,
1474,02/26/17 07:34:38 AM,41.369,79.902,,,,
1475,02/26/17 08:04:38 AM,42.433,76.594,,,,
1476,02/26/17 08:34:38 AM,44.582,73.646,,,,
1477,02/26/17 09:04:38 AM,48.450,81.720,,,,
1478,02/26/17 09:34:38 AM,51.940,73.668,,,,
1479,02/26/17 10:04:38 AM,52.509,68.726,,,,
1480,02/26/17 10:34:38 AM,53.515,63.951,,,,
1481,02/26/17 11:04:38 AM,65.188,45.088,,,,
1482,02/26/17 11:34:38 AM,61.462,56.635,,,,
1483,02/26/17 12:04:38 PM,65.829,45.004,,,,
1484,02/26/17 12:34:38 PM,65.145,32.432,,,,
1485,02/26/17 01:04:38 PM,62.406,49.545,,,,
1486,02/26/17 01:34:38 PM,66.301,30.469,,,,
1487,02/26/17 02:04:38 PM,59.486,25.706,,,,
1488,02/26/17 02:34:38 PM,61.934,27.809,,,,
1489,02/26/17 03:04:38 PM,66.344,28.404,,,,
1490,02/26/17 03:34:38 PM,67.285,18.742,,,,
1491,02/26/17 04:04:38 PM,74.206,28.213,,,,
1492,02/26/17 04:34:38 PM,70.846,31.084,,,,
1493,02/26/17 05:04:38 PM,66.643,41.540,,,,
1494,02/26/17 05:34:38 PM,54.516,62.525,,,,
1495,02/26/17 06:04:38 PM,48.493,69.837,,,,
1496,02/26/17 06:34:38 PM,45.489,74.272,,,,
1497,02/26/17 07:04:38 PM,43.990,77.888,,,,
1498,02/26/17 07:34:38 PM,43.075,78.613,,,,
1499,02/26/17 08:04:38 PM,42.892,78.806,,,,
1500,02/26/17 08:34:38 PM,42.433,80.114,,,,
1501,02/26/17 09:04:38 PM,42.156,80.399,,,,
1502,02/26/17 09:34:38 PM,41.878,80.232,,,,
1503,02/26/17 10:04:38 PM,41.878,80.498,,,,
1504,02/26/17 10:34:38 PM,41.878,80.551,,,,
1505,02/26/17 11:04:38 PM,41.463,80.526,,,,
1506,02/26/17 11:34:38 PM,41.416,80.546,,,,
1507,02/27/17 12:04:38 AM,41.184,80.783,,,,
1508,02/27/17 12:34:38 AM,40.998,81.606,,,,
1509,02/27/17 01:04:38 AM,40.764,80.226,,,,
1510,02/27/17 01:34:38 AM,40.579,81.315,,,,
1511,02/27/17 02:04:38 AM,40.626,81.400,,,,
1512,02/27/17 02:34:38 AM,41.416,81.553,,,,
1513,02/27/17 03:04:38 AM,42.294,82.087,,,,
1514,02/27/17 03:34:38 AM,42.892,82.639,,,,
1515,02/27/17 04:04:38 AM,42.755,81.987,,,,
1516,02/27/17 04:34:38 AM,42.570,82.043,,,,
1517,02/27/17 05:04:38 AM,42.570,82.017,,,,
1518,02/27/17 05:34:38 AM,43.167,82.621,,,,
1519,02/27/17 06:04:38 AM,43.443,82.524,,,,
1520,02/27/17 06:34:38 AM,44.355,82.588,,,,
1521,02/27/17 07:04:38 AM,45.307,82.895,,,,
1522,02/27/17 07:34:38 AM,46.706,82.009,,,,
1523,02/27/17 08:04:38 AM,48.493,80.299,,,,
1524,02/27/17 08:34:38 AM,50.709,78.038,,,,
1525,02/27/17 09:04:38 AM,54.255,73.814,,,,
1526,02/27/17 09:34:38 AM,56.901,72.098,,,,
1527,02/27/17 10:04:38 AM,58.325,70.193,,,,
1528,02/27/17 10:34:38 AM,60.433,68.969,,,,
1529,02/27/17 11:04:38 AM,62.062,66.979,,,,
1530,02/27/17 11:34:38 AM,66.258,63.120,,,,
1531,02/27/17 12:04:38 PM,66.472,63.618,,,,
1532,02/27/17 12:34:38 PM,68.999,27.245,,,,
1533,02/27/17 01:04:38 PM,71.060,48.604,,,,
1534,02/27/17 01:34:38 PM,71.103,57.078,,,,
1535,02/27/17 02:04:38 PM,68.871,60.889,,,,
1536,02/27/17 02:34:38 PM,67.413,63.797,,,,
1537,02/27/17 03:04:38 PM,64.161,68.360,,,,
1538,02/27/17 03:34:38 PM,61.248,72.598,,,,
1539,02/27/17 04:04:38 PM,59.014,76.092,,,,
1540,02/27/17 04:34:38 PM,58.282,76.261,,,,
1541,02/27/17 05:04:38 PM,57.031,77.374,,,,
1542,02/27/17 05:34:38 PM,55.472,79.431,,,,
1543,02/27/17 06:04:38 PM,54.300,81.122,,,,
1544,02/27/17 06:34:38 PM,53.427,82.371,,,,
1545,02/27/17 07:04:38 PM,52.992,82.316,,,,
1546,02/27/17 07:34:38 PM,52.729,85.236,,,,
1547,02/27/17 08:04:38 PM,52.466,85.734,,,,
1548,02/27/17 08:34:38 PM,52.072,85.603,,,,
1549,02/27/17 09:04:38 PM,52.203,85.460,,,,
1550,02/27/17 09:34:38 PM,51.852,86.078,,,,
1551,02/27/17 10:04:38 PM,51.148,86.409,,,,
1552,02/27/17 10:34:38 PM,50.664,85.604,,,,
1553,02/27/17 11:04:38 PM,49.649,85.787,,,,
1554,02/27/17 11:34:38 PM,50.047,85.602,,,,
1555,02/28/17 12:04:38 AM,48.983,85.647,,,,
1556,02/28/17 12:34:38 AM,48.983,85.568,,,,
1557,02/28/17 01:04:38 AM,49.249,85.550,,,,
1558,02/28/17 01:34:38 AM,49.825,86.022,,,,
1559,02/28/17 02:04:38 AM,50.886,85.765,,,,
1560,02/28/17 02:34:38 AM,51.237,85.785,,,,
1561,02/28/17 03:04:38 AM,51.589,86.017,,,,
1562,02/28/17 03:34:38 AM,49.959,85.193,,,,
1563,02/28/17 04:04:38 AM,48.272,85.052,,,,
1564,02/28/17 04:34:38 AM,47.691,84.712,,,,
1565,02/28/17 05:04:38 AM,47.334,84.850,,,,
1566,02/28/17 05:34:38 AM,47.154,84.985,,,,
1567,02/28/17 06:04:38 AM,46.841,84.838,,,,
1568,02/28/17 06:34:38 AM,46.661,84.893,,,,
1569,02/28/17 07:04:38 AM,47.467,84.127,,,,
1570,02/28/17 07:34:38 AM,54.820,74.719,,,,
1571,02/28/17 08:04:38 AM,61.677,68.545,,,,
1572,02/28/17 08:34:38 AM,61.590,70.882,,,,
1573,02/28/17 09:04:38 AM,62.962,69.753,,,,
1574,02/28/17 09:34:38 AM,68.142,63.355,,,,
1575,02/28/17 10:04:38 AM,70.543,64.211,,,,
1576,02/28/17 10:34:38 AM,68.742,57.647,,,,
1577,02/28/17 11:04:38 AM,68.313,38.208,,,,
1578,02/28/17 11:34:38 AM,71.877,54.135,,,,
1579,02/28/17 12:04:38 PM,69.985,63.858,,,,
1580,02/28/17 12:34:38 PM,71.231,65.596,,,,
1581,02/28/17 01:04:38 PM,72.480,59.930,,,,
1582,02/28/17 01:34:38 PM,72.912,67.195,,,,
1583,02/28/17 02:04:38 PM,70.803,71.416,,,,
1584,02/28/17 02:34:38 PM,71.964,69.713,,,,
1585,02/28/17 03:04:38 PM,70.029,70.485,,,,
1586,02/28/17 03:34:38 PM,67.885,74.154,,,,
1587,02/28/17 04:04:38 PM,68.742,73.815,,,,
1588,02/28/17 04:34:38 PM,67.028,77.605,,,,
1589,02/28/17 05:04:38 PM,64.674,82.151,,,,
1590,02/28/17 05:34:38 PM,62.919,84.028,,,,
1591,02/28/17 06:04:38 PM,61.547,85.626,,,,
1592,02/28/17 06:34:38 PM,60.775,86.582,,,,
1593,02/28/17 07:04:38 PM,60.260,88.073,,,,
1594,02/28/17 07:34:38 PM,59.916,88.535,,,,
1595,02/28/17 08:04:38 PM,59.702,89.226,,,,
1596,02/28/17 08:34:38 PM,59.142,88.084,,,,
1597,02/28/17 09:04:38 PM,58.669,88.101,,,,
1598,02/28/17 09:34:38 PM,58.626,88.202,,,,
1599,02/28/17 10:04:38 PM,58.541,88.403,,,,
1600,02/28/17 10:34:38 PM,58.455,88.472,,,,
1601,02/28/17 11:04:38 PM,58.626,90.351,,,,
1602,02/28/17 11:34:38 PM,58.842,91.172,,,,
1603,03/01/17 12:04:38 AM,58.885,90.730,,,,
1604,03/01/17 12:34:38 AM,58.928,91.131,,,,
1605,03/01/17 01:04:38 AM,59.142,91.424,,,,
1606,03/01/17 01:34:38 AM,59.358,91.638,,,,
1607,03/01/17 02:04:38 AM,59.659,91.312,,,,
1608,03/01/17 02:34:38 AM,60.003,91.412,,,,
1609,03/01/17 03:04:38 AM,60.303,91.375,,,,
1610,03/01/17 03:34:38 AM,60.561,91.331,,,,
1611,03/01/17 04:04:38 AM,60.604,91.469,,,,
1612,03/01/17 04:34:38 AM,60.390,91.993,,,,
1613,03/01/17 05:04:38 AM,59.916,93.603,,,,
1614,03/01/17 05:34:38 AM,59.745,94.307,,,,
1615,03/01/17 06:04:38 AM,59.401,94.621,,,,
1616,03/01/17 06:34:38 AM,59.142,94.895,,,,
1617,03/01/17 07:04:38 AM,58.541,94.600,,,,
1618,03/01/17 07:34:38 AM,58.411,95.047,,,,
1619,03/01/17 08:04:38 AM,58.626,95.285,,,,
1620,03/01/17 08:34:38 AM,58.195,93.487,,,,
1621,03/01/17 09:04:38 AM,57.636,93.693,,,,
1622,03/01/17 09:34:38 AM,58.195,93.383,,,,
1623,03/01/17 10:04:38 AM,58.325,92.646,,,,
1624,03/01/17 10:34:38 AM,57.506,93.726,,,,
1625,03/01/17 11:04:38 AM,58.023,92.394,,,,
1626,03/01/17 11:34:38 AM,59.272,91.100,,,,
1627,03/01/17 12:04:38 PM,60.390,88.972,,,,
1628,03/01/17 12:34:38 PM,62.919,85.694,,,,
1629,03/01/17 01:04:38 PM,61.720,86.948,,,,
1630,03/01/17 01:34:38 PM,66.857,77.443,,,,
1631,03/01/17 02:04:38 PM,76.550,52.049,,,,
1632,03/01/17 02:34:38 PM,73.861,47.530,,,,
1633,03/01/17 03:04:38 PM,70.846,66.038,,,,
1634,03/01/17 03:34:38 PM,66.600,77.271,,,,
1635,03/01/17 04:04:38 PM,64.418,81.925,,,,
1636,03/01/17 04:34:38 PM,67.885,76.106,,,,
1637,03/01/17 05:04:38 PM,65.574,79.749,,,,
1638,03/01/17 05:34:38 PM,63.732,81.758,,,,
1639,03/01/17 06:04:38 PM,60.260,87.134,,,,
1640,03/01/17 06:34:38 PM,57.807,86.730,,,,
1641,03/01/17 07:04:38 PM,54.995,89.221,,,,
1642,03/01/17 07:34:38 PM,53.951,89.891,,,,
1643,03/01/17 08:04:38 PM,53.690,88.569,,,,
1644,03/01/17 08:34:38 PM,51.413,88.182,,,,
1645,03/01/17 09:04:38 PM,50.664,90.632,,,,
1646,03/01/17 09:34:38 PM,51.325,87.960,,,,
1647,03/01/17 10:04:38 PM,48.450,85.260,,,,
1648,03/01/17 10:34:38 PM,47.871,88.092,,,,
1649,03/01/17 11:04:38 PM,48.049,87.308,,,,
1650,03/01/17 11:34:38 PM,47.647,87.645,,,,
1651,03/02/17 12:04:38 AM,47.826,87.748,,,,
1652,03/02/17 12:34:38 AM,46.706,87.804,,,,
1653,03/02/17 01:04:38 AM,46.571,88.253,,,,
1654,03/02/17 01:34:38 AM,46.211,87.425,,,,
1655,03/02/17 02:04:38 AM,43.900,86.723,,,,
1656,03/02/17 02:34:38 AM,43.075,87.362,,,,
1657,03/02/17 03:04:38 AM,42.247,86.111,,,,
1658,03/02/17 03:34:38 AM,41.693,85.830,,,,
1659,03/02/17 04:04:38 AM,41.090,85.127,,,,
1660,03/02/17 04:34:38 AM,41.043,86.131,,,,
1661,03/02/17 05:04:38 AM,40.111,85.178,,,,
1662,03/02/17 05:34:38 AM,40.204,85.837,,,,
1663,03/02/17 06:04:38 AM,40.811,86.229,,,,
1664,03/02/17 06:34:38 AM,41.043,86.209,,,,
1665,03/02/17 07:04:38 AM,41.184,85.917,,,,
1666,03/02/17 07:34:38 AM,41.322,85.702,,,,
1667,03/02/17 08:04:38 AM,42.433,84.418,,,,
1668,03/02/17 08:34:38 AM,44.037,82.468,,,,
1669,03/02/17 09:04:38 AM,43.990,82.462,,,,
1670,03/02/17 09:34:38 AM,49.116,74.186,,,,
1671,03/02/17 10:04:38 AM,54.734,68.871,,,,
1672,03/02/17 10:34:38 AM,56.122,67.372,,,,
1673,03/02/17 11:04:38 AM,56.728,66.883,,,,
1674,03/02/17 11:34:38 AM,59.572,62.230,,,,
1675,03/02/17 12:04:38 PM,65.530,55.386,,,,
1676,03/02/17 12:34:38 PM,71.017,37.775,,,,
1677,03/02/17 01:04:38 PM,65.701,54.816,,,,
1678,03/02/17 01:34:38 PM,64.332,57.273,,,,
1679,03/02/17 02:04:38 PM,67.543,53.201,,,,
1680,03/02/17 02:34:38 PM,65.188,57.163,,,,
1681,03/02/17 03:04:38 PM,63.176,59.596,,,,
1682,03/02/17 03:34:38 PM,60.390,65.465,,,,
1683,03/02/17 04:04:38 PM,57.592,73.309,,,,
1684,03/02/17 04:34:38 PM,53.515,76.465,,,,
1685,03/02/17 05:04:38 PM,52.860,78.568,,,,
1686,03/02/17 05:34:38 PM,50.709,78.558,,,,
1687,03/02/17 06:04:38 PM,48.049,81.402,,,,
1688,03/02/17 06:34:38 PM,46.436,83.596,,,,
1689,03/02/17 07:04:38 PM,45.669,83.180,,,,
1690,03/02/17 07:34:38 PM,44.809,84.703,,,,
1691,03/02/17 08:04:38 PM,44.445,84.472,,,,
1692,03/02/17 08:34:38 PM,43.853,84.709,,,,
1693,03/02/17 09:04:38 PM,43.763,84.802,,,,
1694,03/02/17 09:34:38 PM,43.396,84.858,,,,
1695,03/02/17 10:04:38 PM,42.525,84.299,,,,
1696,03/02/17 10:34:38 PM,41.463,83.872,,,,
1697,03/02/17 11:04:38 PM,41.043,84.757,,,,
1698,03/02/17 11:34:38 PM,40.998,84.334,,,,
1699,03/03/17 12:04:38 AM,40.438,84.677,,,,
1700,03/03/17 12:34:38 AM,41.090,85.749,,,,
1701,03/03/17 01:04:38 AM,42.109,86.197,,,,
1702,03/03/17 01:34:38 AM,41.925,86.042,,,,
1703,03/03/17 02:04:38 AM,41.137,86.247,,,,
1704,03/03/17 02:34:38 AM,41.508,85.390,,,,
1705,03/03/17 03:04:38 AM,40.579,83.705,,,,
1706,03/03/17 03:34:38 AM,40.158,84.899,,,,
1707,03/03/17 04:04:38 AM,40.532,85.104,,,,
1708,03/03/17 04:34:38 AM,40.064,84.627,,,,
1709,03/03/17 05:04:38 AM,39.360,83.468,,,,
1710,03/03/17 05:34:38 AM,39.078,84.237,,,,
1711,03/03/17 06:04:38 AM,39.643,83.478,,,,
1712,03/03/17 06:34:38 AM,39.502,82.755,,,,
1713,03/03/17 07:04:38 AM,38.795,81.037,,,,
1714,03/03/17 07:34:38 AM,39.736,80.654,,,,
1715,03/03/17 08:04:38 AM,41.554,78.429,,,,
1716,03/03/17 08:34:38 AM,46.661,72.856,,,,
1717,03/03/17 09:04:38 AM,55.125,66.751,,,,
1718,03/03/17 09:34:38 AM,54.387,68.462,,,,
1719,03/03/17 10:04:38 AM,57.765,61.707,,,,
1720,03/03/17 10:34:38 AM,59.142,59.509,,,,
1721,03/03/17 11:04:38 AM,56.858,64.595,,,,
1722,03/03/17 11:34:38 AM,64.974,53.679,,,,
1723,03/03/17 12:04:38 PM,60.390,58.087,,,,
1724,03/03/17 12:34:38 PM,52.554,67.069,,,,
1725,03/03/17 01:04:38 PM,65.403,53.713,,,,
1726,03/03/17 01:34:38 PM,61.119,59.595,,,,
1727,03/03/17 02:04:38 PM,56.512,69.228,,,,
1728,03/03/17 02:34:38 PM,63.090,60.672,,,,
1729,03/03/17 03:04:38 PM,65.788,51.169,,,,
1730,03/03/17 03:34:38 PM,62.105,56.659,,,,
1731,03/03/17 04:04:38 PM,55.602,63.508,,,,
1732,03/03/17 04:34:38 PM,54.037,65.020,,,,
1733,03/03/17 05:04:38 PM,55.429,62.581,,,,
1734,03/03/17 05:34:38 PM,46.796,70.050,,,,
1735,03/03/17 06:04:38 PM,42.156,75.639,,,,
1736,03/03/17 06:34:38 PM,39.549,73.269,,,,
1737,03/03/17 07:04:38 PM,38.606,74.657,,,,
1738,03/03/17 07:34:38 PM,37.751,76.551,,,,
1739,03/03/17 08:04:38 PM,36.072,75.521,,,,
1740,03/03/17 08:34:38 PM,37.321,78.500,,,,
1741,03/03/17 09:04:38 PM,37.942,78.576,,,,
1742,03/03/17 09:34:38 PM,37.893,79.763,,,,
1743,03/03/17 10:04:38 PM,37.989,79.219,,,,
1744,03/03/17 10:34:38 PM,38.037,79.860,,,,
1745,03/03/17 11:04:38 PM,37.465,79.366,,,,
1746,03/03/17 11:34:38 PM,36.025,78.183,,,,
1747,03/04/17 12:04:38 AM,34.371,77.080,,,,
1748,03/04/17 12:34:38 AM,33.386,77.728,,,,
1749,03/04/17 01:04:38 AM,32.891,77.642,,,,
1750,03/04/17 01:34:38 AM,32.592,77.922,,,,
1751,03/04/17 02:04:38 AM,33.879,79.369,,,,
1752,03/04/17 02:34:38 AM,34.664,77.858,,,,
1753,03/04/17 03:04:38 AM,32.990,76.064,,,,
1754,03/04/17 03:34:38 AM,32.491,77.197,,,,
1755,03/04/17 04:04:38 AM,32.491,77.118,,,,
1756,03/04/17 04:34:38 AM,31.842,77.277,,,,
1757,03/04/17 05:04:38 AM,31.239,76.966,,,,
1758,03/04/17 05:34:38 AM,30.884,76.844,,,,
1759,03/04/17 06:04:38 AM,30.326,78.901,,,,
1760,03/04/17 06:34:38 AM,30.072,78.477,,,,
1761,03/04/17 07:04:38 AM,31.440,77.123,,,,
1762,03/04/17 07:34:38 AM,39.690,68.485,,,,
1763,03/04/17 08:04:38 AM,51.940,52.581,,,,
1764,03/04/17 08:34:38 AM,58.066,49.410,,,,
1765,03/04/17 09:04:38 AM,60.433,31.179,,,,
1766,03/04/17 09:34:38 AM,61.162,40.911,,,,
1767,03/04/17 10:04:38 AM,61.162,31.083,,,,
1768,03/04/17 10:34:38 AM,63.005,29.385,,,,
1769,03/04/17 11:04:38 AM,64.033,29.698,,,,
1770,03/04/17 11:34:38 AM,59.916,24.218,,,,
1771,03/04/17 12:04:38 PM,64.974,30.207,,,,
1772,03/04/17 12:34:38 PM,67.199,18.464,,,,
1773,03/04/17 01:04:38 PM,66.814,24.827,,,,
1774,03/04/17 01:34:38 PM,67.586,26.242,,,,
1775,03/04/17 02:04:38 PM,69.042,22.126,,,,
1776,03/04/17 02:34:38 PM,70.115,17.380,,,,
1777,03/04/17 03:04:38 PM,68.527,18.644,,,,
1778,03/04/17 03:34:38 PM,68.871,22.154,,,,
1779,03/04/17 04:04:38 PM,70.286,20.903,,,,
1780,03/04/17 04:34:38 PM,74.467,30.013,,,,
1781,03/04/17 05:04:38 PM,69.213,36.297,,,,
1782,03/04/17 05:34:38 PM,54.604,54.309,,,,
1783,03/04/17 06:04:38 PM,46.661,65.473,,,,
1784,03/04/17 06:34:38 PM,42.570,70.546,,,,
1785,03/04/17 07:04:38 PM,40.485,72.306,,,,
1786,03/04/17 07:34:38 PM,39.220,74.076,,,,
1787,03/04/17 08:04:38 PM,38.179,74.310,,,,
1788,03/04/17 08:34:38 PM,37.274,74.746,,,,
1789,03/04/17 09:04:38 PM,36.505,74.090,,,,
1790,03/04/17 09:34:38 PM,35.830,73.877,,,,
1791,03/04/17 10:04:38 PM,35.152,74.688,,,,
1792,03/04/17 10:34:38 PM,34.565,74.754,,,,
1793,03/04/17 11:04:38 PM,34.027,73.535,,,,
1794,03/04/17 11:34:38 PM,33.386,72.922,,,,
1795,03/05/17 12:04:38 AM,32.841,73.533,,,,
1796,03/05/17 12:34:38 AM,32.293,74.676,,,,
1797,03/05/17 01:04:38 AM,31.842,73.687,,,,
1798,03/05/17 01:34:38 AM,31.440,73.560,,,,
1799,03/05/17 02:04:38 AM,30.987,73.240,,,,
1800,03/05/17 02:34:38 AM,30.479,73.423,,,,
1801,03/05/17 03:04:38 AM,30.123,74.901,,,,
1802,03/05/17 03:34:38 AM,29.662,75.032,,,,
1803,03/05/17 04:04:38 AM,29.304,74.193,,,,
1804,03/05/17 04:34:38 AM,29.046,74.190,,,,
1805,03/05/17 05:04:38 AM,28.632,74.195,,,,
1806,03/05/17 05:34:38 AM,28.321,74.609,,,,
1807,03/05/17 06:04:38 AM,28.112,74.187,,,,
1808,03/05/17 06:34:38 AM,27.799,73.673,,,,
1809,03/05/17 07:04:38 AM,29.867,71.823,,,,
1810,03/05/17 07:34:38 AM,39.078,63.386,,,,
1811,03/05/17 08:04:38 AM,51.237,50.034,,,,
1812,03/05/17 08:34:38 AM,55.515,51.920,,,,
1813,03/05/17 09:04:38 AM,61.804,48.191,,,,
1814,03/05/17 09:34:38 AM,64.632,31.449,,,,
1815,03/05/17 10:04:38 AM,61.119,34.943,,,,
1816,03/05/17 10:34:38 AM,60.690,32.045,,,,
1817,03/05/17 11:04:38 AM,61.506,22.698,,,,
1818,03/05/17 11:34:38 AM,59.916,16.287,,,,
1819,03/05/17 12:04:38 PM,61.633,16.989,,,,
1820,03/05/17 12:34:38 PM,66.600,17.137,,,,
1821,03/05/17 01:04:38 PM,67.456,17.162,,,,
1822,03/05/17 01:34:38 PM,65.230,19.978,,,,
1823,03/05/17 02:04:38 PM,70.115,20.072,,,,
1824,03/05/17 02:34:38 PM,69.343,19.118,,,,
1825,03/05/17 03:04:38 PM,68.400,17.985,,,,
1826,03/05/17 03:34:38 PM,66.857,14.199,,,,
1827,03/05/17 04:04:38 PM,71.620,21.155,,,,
1828,03/05/17 04:34:38 PM,73.731,23.633,,,,
1829,03/05/17 05:04:38 PM,70.072,46.438,,,,
1830,03/05/17 05:34:38 PM,59.659,70.304,,,,
1831,03/05/17 06:04:38 PM,53.951,78.973,,,,
1832,03/05/17 06:34:38 PM,50.445,81.836,,,,
1833,03/05/17 07:04:38 PM,48.805,82.809,,,,
1834,03/05/17 07:34:38 PM,47.959,83.235,,,,
1835,03/05/17 08:04:38 PM,48.538,83.894,,,,
1836,03/05/17 08:34:38 PM,48.493,83.516,,,,
1837,03/05/17 09:04:38 PM,48.137,83.630,,,,
1838,03/05/17 09:34:38 PM,48.583,82.994,,,,
1839,03/05/17 10:04:38 PM,48.137,82.671,,,,
1840,03/05/17 10:34:38 PM,47.826,83.058,,,,
1841,03/05/17 11:04:38 PM,48.227,83.295,,,,
1842,03/05/17 11:34:38 PM,48.094,82.585,,,,
1843,03/06/17 12:04:38 AM,48.272,83.221,,,,
1844,03/06/17 12:34:38 AM,48.315,83.014,,,,
1845,03/06/17 01:04:38 AM,48.182,82.997,,,,
1846,03/06/17 01:34:38 AM,47.826,82.818,,,,
1847,03/06/17 02:04:38 AM,47.736,82.887,,,,
1848,03/06/17 02:34:38 AM,47.512,83.124,,,,
1849,03/06/17 03:04:38 AM,47.512,82.805,,,,
1850,03/06/17 03:34:38 AM,47.289,82.963,,,,
1851,03/06/17 04:04:38 AM,47.691,83.679,,,,
1852,03/06/17 04:34:38 AM,47.959,83.607,,,,
1853,03/06/17 05:04:38 AM,48.182,83.662,,,,
1854,03/06/17 05:34:38 AM,48.672,84.230,,,,
1855,03/06/17 06:04:38 AM,49.116,83.543,,,,
1856,03/06/17 06:34:38 AM,49.383,83.470,,,,
1857,03/06/17 07:04:38 AM,50.180,83.786,,,,
1858,03/06/17 07:34:38 AM,51.721,82.669,,,,
1859,03/06/17 08:04:38 AM,52.903,81.168,,,,
1860,03/06/17 08:34:38 AM,53.253,80.612,,,,
1861,03/06/17 09:04:38 AM,56.556,79.919,,,,
1862,03/06/17 09:34:38 AM,57.463,81.348,,,,
1863,03/06/17 10:04:38 AM,59.272,80.910,,,,
1864,03/06/17 10:34:38 AM,61.075,80.132,,,,
1865,03/06/17 11:04:38 AM,65.658,75.028,,,,
1866,03/06/17 11:34:38 AM,73.040,64.868,,,,
1867,03/06/17 12:04:38 PM,76.681,40.497,,,,
